timestamp,label,path,camera_index,width,height,fps
1772563962.412288,silver,silver/20260303_155242_412_silver_10.jpg,1,640,480,30
1772563962.420434,silver,silver/20260303_155242_420_silver_11.jpg,1,640,480,30
1772563962.427501,silver,silver/20260303_155242_427_silver_12.jpg,1,640,480,30
1772563962.434816,silver,silver/20260303_155242_434_silver_13.jpg,1,640,480,30
1772563962.441560,silver,silver/20260303_155242_441_silver_14.jpg,1,640,480,30
1772563962.447944,silver,silver/20260303_155242_447_silver_15.jpg,1,640,480,30
1772563962.455419,silver,silver/20260303_155242_455_silver_16.jpg,1,640,480,30
1772563962.461872,silver,silver/20260303_155242_461_silver_17.jpg,1,640,480,30
1772563962.470046,silver,silver/20260303_155242_470_silver_18.jpg,1,640,480,30
1772563962.476755,silver,silver/20260303_155242_476_silver_19.jpg,1,640,480,30
1772563962.484622,silver,silver/20260303_155242_484_silver_20.jpg,1,640,480,30
1772563962.492462,silver,silver/20260303_155242_492_silver_21.jpg,1,640,480,30
1772563962.500957,silver,silver/20260303_155242_500_silver_22.jpg,1,640,480,30
1772563962.507901,silver,silver/20260303_155242_507_silver_23.jpg,1,640,480,30
1772563962.514750,silver,silver/20260303_155242_514_silver_24.jpg,1,640,480,30
1772563962.521381,silver,silver/20260303_155242_521_silver_25.jpg,1,640,480,30
1772563962.528741,silver,silver/20260303_155242_528_silver_26.jpg,1,640,480,30
1772563962.535472,silver,silver/20260303_155242_535_silver_27.jpg,1,640,480,30
1772563962.542024,silver,silver/20260303_155242_542_silver_28.jpg,1,640,480,30
1772563962.549100,silver,silver/20260303_155242_549_silver_29.jpg,1,640,480,30
1772563962.556461,silver,silver/20260303_155242_556_silver_30.jpg,1,640,480,30
1772563963.569227,silver,silver/20260303_155243_569_silver_00.jpg,1,640,480,30
1772563963.577796,silver,silver/20260303_155243_577_silver_01.jpg,1,640,480,30
1772563963.586223,silver,silver/20260303_155243_586_silver_02.jpg,1,640,480,30
1772563963.592741,silver,silver/20260303_155243_592_silver_03.jpg,1,640,480,30
1772563963.600559,silver,silver/20260303_155243_600_silver_04.jpg,1,640,480,30
1772563963.607645,silver,silver/20260303_155243_607_silver_05.jpg,1,640,480,30
1772563963.615188,silver,silver/20260303_155243_615_silver_06.jpg,1,640,480,30
1772563963.622687,silver,silver/20260303_155243_622_silver_07.jpg,1,640,480,30
1772563963.629444,silver,silver/20260303_155243_629_silver_08.jpg,1,640,480,30
1772563963.637585,silver,silver/20260303_155243_637_silver_09.jpg,1,640,480,30
1772563963.644346,silver,silver/20260303_155243_644_silver_10.jpg,1,640,480,30
1772563963.652698,silver,silver/20260303_155243_652_silver_11.jpg,1,640,480,30
1772563963.659631,silver,silver/20260303_155243_659_silver_12.jpg,1,640,480,30
1772563963.669302,silver,silver/20260303_155243_669_silver_13.jpg,1,640,480,30
1772563963.676821,silver,silver/20260303_155243_676_silver_14.jpg,1,640,480,30
1772563963.684300,silver,silver/20260303_155243_684_silver_15.jpg,1,640,480,30
1772563963.692337,silver,silver/20260303_155243_692_silver_16.jpg,1,640,480,30
1772563963.700048,silver,silver/20260303_155243_700_silver_17.jpg,1,640,480,30
1772563963.707794,silver,silver/20260303_155243_707_silver_18.jpg,1,640,480,30
1772563963.715261,silver,silver/20260303_155243_715_silver_19.jpg,1,640,480,30
1772563963.722144,silver,silver/20260303_155243_722_silver_20.jpg,1,640,480,30
1772563963.729848,silver,silver/20260303_155243_729_silver_21.jpg,1,640,480,30
1772563963.736902,silver,silver/20260303_155243_736_silver_22.jpg,1,640,480,30
1772563963.744119,silver,silver/20260303_155243_744_silver_23.jpg,1,640,480,30
1772563963.751020,silver,silver/20260303_155243_751_silver_24.jpg,1,640,480,30
1772563963.757858,silver,silver/20260303_155243_757_silver_25.jpg,1,640,480,30
1772563963.766270,silver,silver/20260303_155243_766_silver_26.jpg,1,640,480,30
1772563963.772559,silver,silver/20260303_155243_772_silver_27.jpg,1,640,480,30
1772563963.780975,silver,silver/20260303_155243_780_silver_28.jpg,1,640,480,30
1772563963.792078,silver,silver/20260303_155243_792_silver_29.jpg,1,640,480,30
1772563963.798677,silver,silver/20260303_155243_798_silver_30.jpg,1,640,480,30
1772563964.333369,silver,silver/20260303_155244_333_silver_00.jpg,1,640,480,30
1772563964.340951,silver,silver/20260303_155244_340_silver_01.jpg,1,640,480,30
1772563964.348038,silver,silver/20260303_155244_348_silver_02.jpg,1,640,480,30
1772563964.357329,silver,silver/20260303_155244_357_silver_03.jpg,1,640,480,30
1772563964.364351,silver,silver/20260303_155244_364_silver_04.jpg,1,640,480,30
1772563964.371077,silver,silver/20260303_155244_371_silver_05.jpg,1,640,480,30
1772563964.377815,silver,silver/20260303_155244_377_silver_06.jpg,1,640,480,30
1772563964.384548,silver,silver/20260303_155244_384_silver_07.jpg,1,640,480,30
1772563964.391193,silver,silver/20260303_155244_391_silver_08.jpg,1,640,480,30
1772563964.397725,silver,silver/20260303_155244_397_silver_09.jpg,1,640,480,30
1772563964.404277,silver,silver/20260303_155244_404_silver_10.jpg,1,640,480,30
1772563964.410405,silver,silver/20260303_155244_410_silver_11.jpg,1,640,480,30
1772563964.416766,silver,silver/20260303_155244_416_silver_12.jpg,1,640,480,30
1772563964.423840,silver,silver/20260303_155244_423_silver_13.jpg,1,640,480,30
1772563964.430416,silver,silver/20260303_155244_430_silver_14.jpg,1,640,480,30
1772563964.437471,silver,silver/20260303_155244_437_silver_15.jpg,1,640,480,30
1772563964.443636,silver,silver/20260303_155244_443_silver_16.jpg,1,640,480,30
1772563964.450333,silver,silver/20260303_155244_450_silver_17.jpg,1,640,480,30
1772563964.456817,silver,silver/20260303_155244_456_silver_18.jpg,1,640,480,30
1772563964.464392,silver,silver/20260303_155244_464_silver_19.jpg,1,640,480,30
1772563964.472041,silver,silver/20260303_155244_472_silver_20.jpg,1,640,480,30
1772563964.481703,silver,silver/20260303_155244_481_silver_21.jpg,1,640,480,30
1772563964.488119,silver,silver/20260303_155244_488_silver_22.jpg,1,640,480,30
1772563964.505407,silver,silver/20260303_155244_505_silver_23.jpg,1,640,480,30
1772563964.512418,silver,silver/20260303_155244_512_silver_24.jpg,1,640,480,30
1772563964.519099,silver,silver/20260303_155244_519_silver_25.jpg,1,640,480,30
1772563964.527293,silver,silver/20260303_155244_527_silver_26.jpg,1,640,480,30
1772563964.533851,silver,silver/20260303_155244_533_silver_27.jpg,1,640,480,30
1772563964.541951,silver,silver/20260303_155244_541_silver_28.jpg,1,640,480,30
1772563964.549671,silver,silver/20260303_155244_549_silver_29.jpg,1,640,480,30
1772563964.556805,silver,silver/20260303_155244_556_silver_30.jpg,1,640,480,30
1772563965.191013,silver,silver/20260303_155245_191_silver_00.jpg,1,640,480,30
1772563965.196217,silver,silver/20260303_155245_196_silver_01.jpg,1,640,480,30
1772563965.200905,silver,silver/20260303_155245_200_silver_02.jpg,1,640,480,30
1772563965.204982,silver,silver/20260303_155245_204_silver_03.jpg,1,640,480,30
1772563965.210088,silver,silver/20260303_155245_210_silver_04.jpg,1,640,480,30
1772563965.219025,silver,silver/20260303_155245_219_silver_05.jpg,1,640,480,30
1772563965.225268,silver,silver/20260303_155245_225_silver_06.jpg,1,640,480,30
1772563965.231252,silver,silver/20260303_155245_231_silver_07.jpg,1,640,480,30
1772563965.237514,silver,silver/20260303_155245_237_silver_08.jpg,1,640,480,30
1772563965.244080,silver,silver/20260303_155245_244_silver_09.jpg,1,640,480,30
1772563965.249681,silver,silver/20260303_155245_249_silver_10.jpg,1,640,480,30
1772563965.254001,silver,silver/20260303_155245_254_silver_11.jpg,1,640,480,30
1772563965.258308,silver,silver/20260303_155245_258_silver_12.jpg,1,640,480,30
1772563965.263780,silver,silver/20260303_155245_263_silver_13.jpg,1,640,480,30
1772563965.268282,silver,silver/20260303_155245_268_silver_14.jpg,1,640,480,30
1772563965.273785,silver,silver/20260303_155245_273_silver_15.jpg,1,640,480,30
1772563965.277497,silver,silver/20260303_155245_277_silver_16.jpg,1,640,480,30
1772563965.281784,silver,silver/20260303_155245_281_silver_17.jpg,1,640,480,30
1772563965.286142,silver,silver/20260303_155245_286_silver_18.jpg,1,640,480,30
1772563965.290548,silver,silver/20260303_155245_290_silver_19.jpg,1,640,480,30
1772563965.295103,silver,silver/20260303_155245_295_silver_20.jpg,1,640,480,30
1772563965.299287,silver,silver/20260303_155245_299_silver_21.jpg,1,640,480,30
1772563965.305893,silver,silver/20260303_155245_305_silver_22.jpg,1,640,480,30
1772563965.312966,silver,silver/20260303_155245_312_silver_23.jpg,1,640,480,30
1772563965.317136,silver,silver/20260303_155245_317_silver_24.jpg,1,640,480,30
1772563965.323331,silver,silver/20260303_155245_323_silver_25.jpg,1,640,480,30
1772563965.332990,silver,silver/20260303_155245_332_silver_26.jpg,1,640,480,30
1772563965.338064,silver,silver/20260303_155245_338_silver_27.jpg,1,640,480,30
1772563965.343107,silver,silver/20260303_155245_343_silver_28.jpg,1,640,480,30
1772563965.357467,silver,silver/20260303_155245_357_silver_29.jpg,1,640,480,30
1772563965.368152,silver,silver/20260303_155245_368_silver_30.jpg,1,640,480,30
1772563966.053819,silver,silver/20260303_155246_053_silver_00.jpg,1,640,480,30
1772563966.058526,silver,silver/20260303_155246_058_silver_01.jpg,1,640,480,30
1772563966.062074,silver,silver/20260303_155246_062_silver_02.jpg,1,640,480,30
1772563966.070209,silver,silver/20260303_155246_070_silver_03.jpg,1,640,480,30
1772563966.079408,silver,silver/20260303_155246_079_silver_04.jpg,1,640,480,30
1772563966.089163,silver,silver/20260303_155246_089_silver_05.jpg,1,640,480,30
1772563966.098490,silver,silver/20260303_155246_098_silver_06.jpg,1,640,480,30
1772563966.113625,silver,silver/20260303_155246_113_silver_07.jpg,1,640,480,30
1772563966.132937,silver,silver/20260303_155246_132_silver_08.jpg,1,640,480,30
1772563966.141053,silver,silver/20260303_155246_141_silver_09.jpg,1,640,480,30
1772563966.149600,silver,silver/20260303_155246_149_silver_10.jpg,1,640,480,30
1772563966.155493,silver,silver/20260303_155246_155_silver_11.jpg,1,640,480,30
1772563966.162153,silver,silver/20260303_155246_162_silver_12.jpg,1,640,480,30
1772563966.170158,silver,silver/20260303_155246_170_silver_13.jpg,1,640,480,30
1772563966.172908,silver,silver/20260303_155246_172_silver_14.jpg,1,640,480,30
1772563966.178360,silver,silver/20260303_155246_178_silver_15.jpg,1,640,480,30
1772563966.185221,silver,silver/20260303_155246_185_silver_16.jpg,1,640,480,30
1772563966.191209,silver,silver/20260303_155246_191_silver_17.jpg,1,640,480,30
1772563966.197953,silver,silver/20260303_155246_197_silver_18.jpg,1,640,480,30
1772563966.206352,silver,silver/20260303_155246_206_silver_19.jpg,1,640,480,30
1772563966.215148,silver,silver/20260303_155246_215_silver_20.jpg,1,640,480,30
1772563966.224010,silver,silver/20260303_155246_224_silver_21.jpg,1,640,480,30
1772563966.230134,silver,silver/20260303_155246_230_silver_22.jpg,1,640,480,30
1772563966.238956,silver,silver/20260303_155246_238_silver_23.jpg,1,640,480,30
1772563966.247589,silver,silver/20260303_155246_247_silver_24.jpg,1,640,480,30
1772563966.255186,silver,silver/20260303_155246_255_silver_25.jpg,1,640,480,30
1772563966.265594,silver,silver/20260303_155246_265_silver_26.jpg,1,640,480,30
1772563966.273442,silver,silver/20260303_155246_273_silver_27.jpg,1,640,480,30
1772563966.276573,silver,silver/20260303_155246_276_silver_28.jpg,1,640,480,30
1772563966.284939,silver,silver/20260303_155246_284_silver_29.jpg,1,640,480,30
1772563966.288022,silver,silver/20260303_155246_288_silver_30.jpg,1,640,480,30
1772563969.356157,silver,silver/20260303_155249_356_silver_00.jpg,1,640,480,30
1772563969.363179,silver,silver/20260303_155249_363_silver_01.jpg,1,640,480,30
1772563969.370490,silver,silver/20260303_155249_370_silver_02.jpg,1,640,480,30
1772563969.377367,silver,silver/20260303_155249_377_silver_03.jpg,1,640,480,30
1772563969.388440,silver,silver/20260303_155249_388_silver_04.jpg,1,640,480,30
1772563969.396898,silver,silver/20260303_155249_396_silver_05.jpg,1,640,480,30
1772563969.404509,silver,silver/20260303_155249_404_silver_06.jpg,1,640,480,30
1772563969.411690,silver,silver/20260303_155249_411_silver_07.jpg,1,640,480,30
1772563969.419282,silver,silver/20260303_155249_419_silver_08.jpg,1,640,480,30
1772563969.426587,silver,silver/20260303_155249_426_silver_09.jpg,1,640,480,30
1772563969.433537,silver,silver/20260303_155249_433_silver_10.jpg,1,640,480,30
1772563969.441251,silver,silver/20260303_155249_441_silver_11.jpg,1,640,480,30
1772563969.448656,silver,silver/20260303_155249_448_silver_12.jpg,1,640,480,30
1772563969.455371,silver,silver/20260303_155249_455_silver_13.jpg,1,640,480,30
1772563969.463178,silver,silver/20260303_155249_463_silver_14.jpg,1,640,480,30
1772563969.470183,silver,silver/20260303_155249_470_silver_15.jpg,1,640,480,30
1772563969.477059,silver,silver/20260303_155249_477_silver_16.jpg,1,640,480,30
1772563969.483257,silver,silver/20260303_155249_483_silver_17.jpg,1,640,480,30
1772563969.490507,silver,silver/20260303_155249_490_silver_18.jpg,1,640,480,30
1772563969.496891,silver,silver/20260303_155249_496_silver_19.jpg,1,640,480,30
1772563969.503975,silver,silver/20260303_155249_503_silver_20.jpg,1,640,480,30
1772563969.511120,silver,silver/20260303_155249_511_silver_21.jpg,1,640,480,30
1772563969.517790,silver,silver/20260303_155249_517_silver_22.jpg,1,640,480,30
1772563969.524979,silver,silver/20260303_155249_524_silver_23.jpg,1,640,480,30
1772563969.531806,silver,silver/20260303_155249_531_silver_24.jpg,1,640,480,30
1772563969.544044,silver,silver/20260303_155249_544_silver_25.jpg,1,640,480,30
1772563969.550806,silver,silver/20260303_155249_550_silver_26.jpg,1,640,480,30
1772563969.559306,silver,silver/20260303_155249_559_silver_27.jpg,1,640,480,30
1772563969.567164,silver,silver/20260303_155249_567_silver_28.jpg,1,640,480,30
1772563969.574299,silver,silver/20260303_155249_574_silver_29.jpg,1,640,480,30
1772563969.581661,silver,silver/20260303_155249_581_silver_30.jpg,1,640,480,30
1772563970.498334,silver,silver/20260303_155250_498_silver_00.jpg,1,640,480,30
1772563970.507066,silver,silver/20260303_155250_507_silver_01.jpg,1,640,480,30
1772563970.514274,silver,silver/20260303_155250_514_silver_02.jpg,1,640,480,30
1772563970.521964,silver,silver/20260303_155250_521_silver_03.jpg,1,640,480,30
1772563970.529304,silver,silver/20260303_155250_529_silver_04.jpg,1,640,480,30
1772563970.537234,silver,silver/20260303_155250_537_silver_05.jpg,1,640,480,30
1772563970.544261,silver,silver/20260303_155250_544_silver_06.jpg,1,640,480,30
1772563970.550643,silver,silver/20260303_155250_550_silver_07.jpg,1,640,480,30
1772563970.558316,silver,silver/20260303_155250_558_silver_08.jpg,1,640,480,30
1772563970.565958,silver,silver/20260303_155250_565_silver_09.jpg,1,640,480,30
1772563970.572919,silver,silver/20260303_155250_572_silver_10.jpg,1,640,480,30
1772563970.579851,silver,silver/20260303_155250_579_silver_11.jpg,1,640,480,30
1772563970.586578,silver,silver/20260303_155250_586_silver_12.jpg,1,640,480,30
1772563970.593476,silver,silver/20260303_155250_593_silver_13.jpg,1,640,480,30
1772563970.600583,silver,silver/20260303_155250_600_silver_14.jpg,1,640,480,30
1772563970.607321,silver,silver/20260303_155250_607_silver_15.jpg,1,640,480,30
1772563970.615237,silver,silver/20260303_155250_615_silver_16.jpg,1,640,480,30
1772563970.621984,silver,silver/20260303_155250_621_silver_17.jpg,1,640,480,30
1772563970.629319,silver,silver/20260303_155250_629_silver_18.jpg,1,640,480,30
1772563970.648118,silver,silver/20260303_155250_648_silver_19.jpg,1,640,480,30
1772563970.655066,silver,silver/20260303_155250_655_silver_20.jpg,1,640,480,30
1772563970.662109,silver,silver/20260303_155250_662_silver_21.jpg,1,640,480,30
1772563970.668793,silver,silver/20260303_155250_668_silver_22.jpg,1,640,480,30
1772563970.676295,silver,silver/20260303_155250_676_silver_23.jpg,1,640,480,30
1772563970.682929,silver,silver/20260303_155250_682_silver_24.jpg,1,640,480,30
1772563970.689903,silver,silver/20260303_155250_689_silver_25.jpg,1,640,480,30
1772563970.697300,silver,silver/20260303_155250_697_silver_26.jpg,1,640,480,30
1772563970.704749,silver,silver/20260303_155250_704_silver_27.jpg,1,640,480,30
1772563970.711697,silver,silver/20260303_155250_711_silver_28.jpg,1,640,480,30
1772563970.718796,silver,silver/20260303_155250_718_silver_29.jpg,1,640,480,30
1772563970.724808,silver,silver/20260303_155250_724_silver_30.jpg,1,640,480,30
1772563995.756685,no_silver,no_silver/20260303_155315_756_no_silver_00.jpg,1,640,480,30
1772563995.776755,no_silver,no_silver/20260303_155315_776_no_silver_01.jpg,1,640,480,30
1772563995.780342,no_silver,no_silver/20260303_155315_780_no_silver_02.jpg,1,640,480,30
1772563995.788131,no_silver,no_silver/20260303_155315_788_no_silver_03.jpg,1,640,480,30
1772563995.792430,no_silver,no_silver/20260303_155315_792_no_silver_04.jpg,1,640,480,30
1772563995.795633,no_silver,no_silver/20260303_155315_795_no_silver_05.jpg,1,640,480,30
1772563995.798665,no_silver,no_silver/20260303_155315_798_no_silver_06.jpg,1,640,480,30
1772563995.802056,no_silver,no_silver/20260303_155315_802_no_silver_07.jpg,1,640,480,30
1772563995.804571,no_silver,no_silver/20260303_155315_804_no_silver_08.jpg,1,640,480,30
1772563995.807794,no_silver,no_silver/20260303_155315_807_no_silver_09.jpg,1,640,480,30
1772563995.811296,no_silver,no_silver/20260303_155315_811_no_silver_10.jpg,1,640,480,30
1772563995.814320,no_silver,no_silver/20260303_155315_814_no_silver_11.jpg,1,640,480,30
1772563995.817203,no_silver,no_silver/20260303_155315_817_no_silver_12.jpg,1,640,480,30
1772563995.820083,no_silver,no_silver/20260303_155315_820_no_silver_13.jpg,1,640,480,30
1772563995.823110,no_silver,no_silver/20260303_155315_823_no_silver_14.jpg,1,640,480,30
1772563995.826336,no_silver,no_silver/20260303_155315_826_no_silver_15.jpg,1,640,480,30
1772563995.831754,no_silver,no_silver/20260303_155315_831_no_silver_16.jpg,1,640,480,30
1772563995.834993,no_silver,no_silver/20260303_155315_834_no_silver_17.jpg,1,640,480,30
1772563995.837182,no_silver,no_silver/20260303_155315_837_no_silver_18.jpg,1,640,480,30
1772563995.840433,no_silver,no_silver/20260303_155315_840_no_silver_19.jpg,1,640,480,30
1772563995.843697,no_silver,no_silver/20260303_155315_843_no_silver_20.jpg,1,640,480,30
1772563995.846939,no_silver,no_silver/20260303_155315_846_no_silver_21.jpg,1,640,480,30
1772563995.849803,no_silver,no_silver/20260303_155315_849_no_silver_22.jpg,1,640,480,30
1772563995.851902,no_silver,no_silver/20260303_155315_851_no_silver_23.jpg,1,640,480,30
1772563995.854277,no_silver,no_silver/20260303_155315_854_no_silver_24.jpg,1,640,480,30
1772563995.859390,no_silver,no_silver/20260303_155315_859_no_silver_25.jpg,1,640,480,30
1772563995.862098,no_silver,no_silver/20260303_155315_862_no_silver_26.jpg,1,640,480,30
1772563995.865677,no_silver,no_silver/20260303_155315_865_no_silver_27.jpg,1,640,480,30
1772563995.868179,no_silver,no_silver/20260303_155315_868_no_silver_28.jpg,1,640,480,30
1772563995.870595,no_silver,no_silver/20260303_155315_870_no_silver_29.jpg,1,640,480,30
1772563995.873724,no_silver,no_silver/20260303_155315_873_no_silver_30.jpg,1,640,480,30
1772564001.576261,no_silver,no_silver/20260303_155321_576_no_silver_00.jpg,1,640,480,30
1772564001.585241,no_silver,no_silver/20260303_155321_585_no_silver_01.jpg,1,640,480,30
1772564001.592703,no_silver,no_silver/20260303_155321_592_no_silver_02.jpg,1,640,480,30
1772564001.600968,no_silver,no_silver/20260303_155321_600_no_silver_03.jpg,1,640,480,30
1772564001.607217,no_silver,no_silver/20260303_155321_607_no_silver_04.jpg,1,640,480,30
1772564001.616658,no_silver,no_silver/20260303_155321_616_no_silver_05.jpg,1,640,480,30
1772564001.625214,no_silver,no_silver/20260303_155321_625_no_silver_06.jpg,1,640,480,30
1772564001.632506,no_silver,no_silver/20260303_155321_632_no_silver_07.jpg,1,640,480,30
1772564001.639377,no_silver,no_silver/20260303_155321_639_no_silver_08.jpg,1,640,480,30
1772564001.646814,no_silver,no_silver/20260303_155321_646_no_silver_09.jpg,1,640,480,30
1772564001.653718,no_silver,no_silver/20260303_155321_653_no_silver_10.jpg,1,640,480,30
1772564001.660584,no_silver,no_silver/20260303_155321_660_no_silver_11.jpg,1,640,480,30
1772564001.668250,no_silver,no_silver/20260303_155321_668_no_silver_12.jpg,1,640,480,30
1772564001.675094,no_silver,no_silver/20260303_155321_675_no_silver_13.jpg,1,640,480,30
1772564001.682594,no_silver,no_silver/20260303_155321_682_no_silver_14.jpg,1,640,480,30
1772564001.694395,no_silver,no_silver/20260303_155321_694_no_silver_15.jpg,1,640,480,30
1772564001.702739,no_silver,no_silver/20260303_155321_702_no_silver_16.jpg,1,640,480,30
1772564001.709676,no_silver,no_silver/20260303_155321_709_no_silver_17.jpg,1,640,480,30
1772564001.716635,no_silver,no_silver/20260303_155321_716_no_silver_18.jpg,1,640,480,30
1772564001.725268,no_silver,no_silver/20260303_155321_725_no_silver_19.jpg,1,640,480,30
1772564001.733750,no_silver,no_silver/20260303_155321_733_no_silver_20.jpg,1,640,480,30
1772564001.742171,no_silver,no_silver/20260303_155321_742_no_silver_21.jpg,1,640,480,30
1772564001.749921,no_silver,no_silver/20260303_155321_749_no_silver_22.jpg,1,640,480,30
1772564001.758182,no_silver,no_silver/20260303_155321_758_no_silver_23.jpg,1,640,480,30
1772564001.765322,no_silver,no_silver/20260303_155321_765_no_silver_24.jpg,1,640,480,30
1772564001.772333,no_silver,no_silver/20260303_155321_772_no_silver_25.jpg,1,640,480,30
1772564001.780344,no_silver,no_silver/20260303_155321_780_no_silver_26.jpg,1,640,480,30
1772564001.787308,no_silver,no_silver/20260303_155321_787_no_silver_27.jpg,1,640,480,30
1772564001.796155,no_silver,no_silver/20260303_155321_796_no_silver_28.jpg,1,640,480,30
1772564001.804250,no_silver,no_silver/20260303_155321_804_no_silver_29.jpg,1,640,480,30
1772564001.811985,no_silver,no_silver/20260303_155321_811_no_silver_30.jpg,1,640,480,30
1772564005.037211,no_silver,no_silver/20260303_155325_037_no_silver_00.jpg,1,640,480,30
1772564005.048233,no_silver,no_silver/20260303_155325_048_no_silver_01.jpg,1,640,480,30
1772564005.054845,no_silver,no_silver/20260303_155325_054_no_silver_02.jpg,1,640,480,30
1772564005.061829,no_silver,no_silver/20260303_155325_061_no_silver_03.jpg,1,640,480,30
1772564005.069950,no_silver,no_silver/20260303_155325_069_no_silver_04.jpg,1,640,480,30
1772564005.077408,no_silver,no_silver/20260303_155325_077_no_silver_05.jpg,1,640,480,30
1772564005.085649,no_silver,no_silver/20260303_155325_085_no_silver_06.jpg,1,640,480,30
1772564005.094674,no_silver,no_silver/20260303_155325_094_no_silver_07.jpg,1,640,480,30
1772564005.103420,no_silver,no_silver/20260303_155325_103_no_silver_08.jpg,1,640,480,30
1772564005.111119,no_silver,no_silver/20260303_155325_111_no_silver_09.jpg,1,640,480,30
1772564005.118011,no_silver,no_silver/20260303_155325_118_no_silver_10.jpg,1,640,480,30
1772564005.125293,no_silver,no_silver/20260303_155325_125_no_silver_11.jpg,1,640,480,30
1772564005.132627,no_silver,no_silver/20260303_155325_132_no_silver_12.jpg,1,640,480,30
1772564005.139561,no_silver,no_silver/20260303_155325_139_no_silver_13.jpg,1,640,480,30
1772564005.146282,no_silver,no_silver/20260303_155325_146_no_silver_14.jpg,1,640,480,30
1772564005.152641,no_silver,no_silver/20260303_155325_152_no_silver_15.jpg,1,640,480,30
1772564005.158303,no_silver,no_silver/20260303_155325_158_no_silver_16.jpg,1,640,480,30
1772564005.164854,no_silver,no_silver/20260303_155325_164_no_silver_17.jpg,1,640,480,30
1772564005.171576,no_silver,no_silver/20260303_155325_171_no_silver_18.jpg,1,640,480,30
1772564005.179770,no_silver,no_silver/20260303_155325_179_no_silver_19.jpg,1,640,480,30
1772564005.186472,no_silver,no_silver/20260303_155325_186_no_silver_20.jpg,1,640,480,30
1772564005.193125,no_silver,no_silver/20260303_155325_193_no_silver_21.jpg,1,640,480,30
1772564005.200659,no_silver,no_silver/20260303_155325_200_no_silver_22.jpg,1,640,480,30
1772564005.207334,no_silver,no_silver/20260303_155325_207_no_silver_23.jpg,1,640,480,30
1772564005.214167,no_silver,no_silver/20260303_155325_214_no_silver_24.jpg,1,640,480,30
1772564005.222044,no_silver,no_silver/20260303_155325_222_no_silver_25.jpg,1,640,480,30
1772564005.230938,no_silver,no_silver/20260303_155325_230_no_silver_26.jpg,1,640,480,30
1772564005.239897,no_silver,no_silver/20260303_155325_239_no_silver_27.jpg,1,640,480,30
1772564005.246635,no_silver,no_silver/20260303_155325_246_no_silver_28.jpg,1,640,480,30
1772564005.253369,no_silver,no_silver/20260303_155325_253_no_silver_29.jpg,1,640,480,30
1772564005.259507,no_silver,no_silver/20260303_155325_259_no_silver_30.jpg,1,640,480,30
1772564005.772741,no_silver,no_silver/20260303_155325_772_no_silver_00.jpg,1,640,480,30
1772564005.780627,no_silver,no_silver/20260303_155325_780_no_silver_01.jpg,1,640,480,30
1772564005.787757,no_silver,no_silver/20260303_155325_787_no_silver_02.jpg,1,640,480,30
1772564005.794731,no_silver,no_silver/20260303_155325_794_no_silver_03.jpg,1,640,480,30
1772564005.801236,no_silver,no_silver/20260303_155325_801_no_silver_04.jpg,1,640,480,30
1772564005.808417,no_silver,no_silver/20260303_155325_808_no_silver_05.jpg,1,640,480,30
1772564005.814744,no_silver,no_silver/20260303_155325_814_no_silver_06.jpg,1,640,480,30
1772564005.820749,no_silver,no_silver/20260303_155325_820_no_silver_07.jpg,1,640,480,30
1772564005.828255,no_silver,no_silver/20260303_155325_828_no_silver_08.jpg,1,640,480,30
1772564005.837248,no_silver,no_silver/20260303_155325_837_no_silver_09.jpg,1,640,480,30
1772564005.844978,no_silver,no_silver/20260303_155325_844_no_silver_10.jpg,1,640,480,30
1772564005.852376,no_silver,no_silver/20260303_155325_852_no_silver_11.jpg,1,640,480,30
1772564005.859396,no_silver,no_silver/20260303_155325_859_no_silver_12.jpg,1,640,480,30
1772564005.866221,no_silver,no_silver/20260303_155325_866_no_silver_13.jpg,1,640,480,30
1772564005.872807,no_silver,no_silver/20260303_155325_872_no_silver_14.jpg,1,640,480,30
1772564005.879400,no_silver,no_silver/20260303_155325_879_no_silver_15.jpg,1,640,480,30
1772564005.885717,no_silver,no_silver/20260303_155325_885_no_silver_16.jpg,1,640,480,30
1772564005.896112,no_silver,no_silver/20260303_155325_896_no_silver_17.jpg,1,640,480,30
1772564005.906679,no_silver,no_silver/20260303_155325_906_no_silver_18.jpg,1,640,480,30
1772564005.913096,no_silver,no_silver/20260303_155325_913_no_silver_19.jpg,1,640,480,30
1772564005.919831,no_silver,no_silver/20260303_155325_919_no_silver_20.jpg,1,640,480,30
1772564005.926814,no_silver,no_silver/20260303_155325_926_no_silver_21.jpg,1,640,480,30
1772564005.933786,no_silver,no_silver/20260303_155325_933_no_silver_22.jpg,1,640,480,30
1772564005.941957,no_silver,no_silver/20260303_155325_941_no_silver_23.jpg,1,640,480,30
1772564005.950963,no_silver,no_silver/20260303_155325_950_no_silver_24.jpg,1,640,480,30
1772564005.958339,no_silver,no_silver/20260303_155325_958_no_silver_25.jpg,1,640,480,30
1772564005.965113,no_silver,no_silver/20260303_155325_965_no_silver_26.jpg,1,640,480,30
1772564005.971832,no_silver,no_silver/20260303_155325_971_no_silver_27.jpg,1,640,480,30
1772564005.978747,no_silver,no_silver/20260303_155325_978_no_silver_28.jpg,1,640,480,30
1772564005.985669,no_silver,no_silver/20260303_155325_985_no_silver_29.jpg,1,640,480,30
